Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 15-Jun-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 15-Jun-22""",Run Normally,No,No,PGARAPPEPM01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 31-May-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 31-May-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 31-May-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 31-May-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7914214"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7914214""",Run Normally,No,No,PGARAPPADM03,,,,GARANTI\GokhanAk1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7914214"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7914214""",Run Normally,No,No,PGARAPPADM03,,,,GARANTI\GokhanAk1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""Problem about 8114223"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Problem about 8114223""",Run Normally,No,No,PGARAPPDPL04,,,,Ramazan Okumus1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""Problem about 8114223"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Problem about 8114223""",Run Normally,No,No,PGARAPPDPL04,,,,Ramazan Okumus1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""Problem 8114223"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Problem 8114223""",Run Normally,No,No,PGARAPPDPL04,,,,Ramazan Okumus1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""Problem 8114223"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Problem 8114223""",Run Normally,No,No,PGARAPPDPL04,,,,Ramazan Okumus1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8254022"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8254022""",Run Normally,No,No,PGARAPPINT01,,,,GARANTI\DuyguAyan1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8254022"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8254022""",Run Normally,No,No,PGARAPPINT01,,,,GARANTI\DuyguAyan1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7702602"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7702602""",Run Normally,No,No,PGARAPPEPM01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7702602"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7702602""",Run Normally,No,No,PGARAPPEPM01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7702602"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7702602""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7702602"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7702602""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT policy based on 7844485"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT policy based on 7844485""",Run Normally,No,No,,,,,GTEKNOLOJI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT policy based on 7844485"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT policy based on 7844485""",Run Normally,No,No,,,,,GTEKNOLOJI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7702602"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7702602""",Run Normally,No,No,,,,,GARANTI\YusufAy1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7702602"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7702602""",Run Normally,No,No,,,,,GARANTI\YusufAy1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7603921"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7603921""",Run Normally,No,No,PGARAPPIDM03,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7603921"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7603921""",Run Normally,No,No,PGARAPPIDM03,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7603921"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7603921""",Run Normally,No,No,PGARAPPIDM03,,,,Serkan Ozdemir (GT-Garanti User),,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7603921"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7603921""",Run Normally,No,No,PGARAPPIDM03,,,,Serkan Ozdemir (GT-Garanti User),,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7416508"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7416508""",Run Normally,No,No,"PGARWEBCYB03,PGARAPPAIM01,PGARAPPAIM02",,,,"User ""Erhan Arap1"",User ""Ferhat Hanlar1""",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7416508"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7416508""",Run Normally,No,No,"PGARWEBCYB03,PGARAPPAIM01,PGARAPPAIM02",,,,"User ""Erhan Arap1"",User ""Ferhat Hanlar1""",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""7407036"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7407036""",Run Normally,No,No,,,,,GARANTI\ramazanokum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""7407036"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""7407036""",Run Normally,No,No,,,,,GARANTI\ramazanokum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8835108"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8835108""",Run Normally,No,No,PGARAPPIDA04,,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8835108"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8835108""",Run Normally,No,No,PGARAPPIDA04,,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Troubleshoot"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Troubleshoot""",Run Normally,No,No,PGARAPPOUT11,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Troubleshoot"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Troubleshoot""",Run Normally,No,No,PGARAPPOUT11,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT OGARAPPWFL01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT OGARAPPWFL01""",Run Normally,No,No,OGARAPPWFL01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT OGARAPPWFL01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT OGARAPPWFL01""",Run Normally,No,No,OGARAPPWFL01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 26-Sep-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 26-Sep-22""",Run Normally,No,No,OGARAPPWFL01,,,,"GARANTI\erhanar1,GARANTI\muhammedma1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 26-Sep-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 26-Sep-22""",Run Normally,No,No,OGARAPPWFL01,,,,"GARANTI\erhanar1,GARANTI\muhammedma1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for SSL Certificate Update"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for SSL Certificate Update""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for SSL Certificate Update"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for SSL Certificate Update""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8845142"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8845142""",Run Normally,No,No,OGARVIDTMS01,,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8845142"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8845142""",Run Normally,No,No,OGARVIDTMS01,,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 25-Oct-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 25-Oct-22""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 25-Oct-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 25-Oct-22""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for SSL Certificate Update"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for SSL Certificate Update""",Run Normally,No,No,PGARAPPCCP02,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for SSL Certificate Update"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for SSL Certificate Update""",Run Normally,No,No,PGARAPPCCP02,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 27-Oct-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 27-Oct-22""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 27-Oct-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 27-Oct-22""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT on CPM02 for service restart"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT on CPM02 for service restart""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT on CPM02 for service restart"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT on CPM02 for service restart""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for IIS Restart"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for IIS Restart""",Run Normally,No,No,PGARWEBCYB03,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for IIS Restart"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for IIS Restart""",Run Normally,No,No,PGARWEBCYB03,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for service restart on CPM02"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for service restart on CPM02""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for service restart on CPM02"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for service restart on CPM02""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 25-Nov-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 25-Nov-22""",Run Normally,No,No,PGARAPP36T01,,,,GARANTI\ferhatha1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 25-Nov-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 25-Nov-22""",Run Normally,No,No,PGARAPP36T01,,,,GARANTI\ferhatha1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 28-Nov-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 28-Nov-22""",Run Normally,No,No,,,,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 28-Nov-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 28-Nov-22""",Run Normally,No,No,,,,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for Service Restart on CPM02"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for Service Restart on CPM02""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for Service Restart on CPM02"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for Service Restart on CPM02""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Nov-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Nov-22""",Run Normally,No,No,PGARWEBCYB03,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Nov-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Nov-22""",Run Normally,No,No,PGARWEBCYB03,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 01-Feb-23"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 01-Feb-23""",Run Normally,No,No,,,,,GTEKNOLOJI\Osmankoz1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 01-Feb-23"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 01-Feb-23""",Run Normally,No,No,,,,,GTEKNOLOJI\Osmankoz1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 21-Feb-23"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 21-Feb-23""",Run Normally,No,No,PGARAPPCPM02,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 21-Feb-23"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 21-Feb-23""",Run Normally,No,No,PGARAPPCPM02,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCCP01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCCP01""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCCP01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCCP01""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 18-Jan-23"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 18-Jan-23""",Run Normally,No,No,,,,,"GTEKNOLOJI\icmadmin,GTEKNOLOJI\OSMANKOZ1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 18-Jan-23"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 18-Jan-23""",Run Normally,No,No,,,,,"GTEKNOLOJI\icmadmin,GTEKNOLOJI\OSMANKOZ1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 27-Jan-23"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 27-Jan-23""",Run Normally,No,No,"PGARAPPBCA06,PGARAPPBCA07",,,,Kadir Yalcin1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 27-Jan-23"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 27-Jan-23""",Run Normally,No,No,"PGARAPPBCA06,PGARAPPBCA07",,,,Kadir Yalcin1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Jan-23"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Jan-23""",Run Normally,No,No,PGEMCVPVXS03,,,,GTEKNOLOJI\OsmanKoz1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
